date,ATVI stock,isPartial
2015-12-01,70,False
2015-12-02,56,False
2015-12-03,72,False
2015-12-04,52,False
2015-12-05,26,False
2015-12-06,0,False
2015-12-07,79,False
2015-12-08,86,False
2015-12-09,100,False
2015-12-10,80,False
2015-12-11,60,False
2015-12-12,25,False
2015-12-13,50,False
2015-12-14,73,False
2015-12-15,73,False
2015-12-16,0,False
2015-12-17,98,False
2015-12-18,64,False
2015-12-19,40,False
2015-12-20,26,False
2015-12-21,76,False
2015-12-22,47,False
2015-12-23,85,False
2015-12-24,73,False
2015-12-25,44,False
2015-12-26,27,False
2015-12-27,26,False
2015-12-28,70,False
2015-12-29,46,False
2015-12-30,72,False
2015-12-31,35,False
