date,MCD stock,isPartial
2016-09-01,92,False
2016-09-02,38,False
2016-09-03,43,False
2016-09-04,42,False
2016-09-05,18,False
2016-09-06,71,False
2016-09-07,49,False
2016-09-08,61,False
2016-09-09,25,False
2016-09-10,43,False
2016-09-11,21,False
2016-09-12,74,False
2016-09-13,66,False
2016-09-14,48,False
2016-09-15,37,False
2016-09-16,56,False
2016-09-17,41,False
2016-09-18,0,False
2016-09-19,100,False
2016-09-20,44,False
2016-09-21,65,False
2016-09-22,97,False
2016-09-23,37,False
2016-09-24,21,False
2016-09-25,21,False
2016-09-26,35,False
2016-09-27,47,False
2016-09-28,59,False
2016-09-29,59,False
2016-09-30,55,False
