date,EA stock,isPartial
2018-03-01,41,False
2018-03-02,56,False
2018-03-03,48,False
2018-03-04,41,False
2018-03-05,65,False
2018-03-06,83,False
2018-03-07,79,False
2018-03-08,55,False
2018-03-09,70,False
2018-03-10,97,False
2018-03-11,69,False
2018-03-12,65,False
2018-03-13,78,False
2018-03-14,72,False
2018-03-15,91,False
2018-03-16,75,False
2018-03-17,55,False
2018-03-18,34,False
2018-03-19,73,False
2018-03-20,96,False
2018-03-21,96,False
2018-03-22,49,False
2018-03-23,82,False
2018-03-24,28,False
2018-03-25,42,False
2018-03-26,79,False
2018-03-27,98,False
2018-03-28,100,False
2018-03-29,65,False
2018-03-30,55,False
2018-03-31,29,False
