date,KO stock,isPartial
2017-12-01,86,False
2017-12-02,7,False
2017-12-03,17,False
2017-12-04,79,False
2017-12-05,42,False
2017-12-06,52,False
2017-12-07,46,False
2017-12-08,77,False
2017-12-09,21,False
2017-12-10,24,False
2017-12-11,51,False
2017-12-12,88,False
2017-12-13,100,False
2017-12-14,59,False
2017-12-15,68,False
2017-12-16,36,False
2017-12-17,21,False
2017-12-18,62,False
2017-12-19,63,False
2017-12-20,55,False
2017-12-21,59,False
2017-12-22,55,False
2017-12-23,19,False
2017-12-24,20,False
2017-12-25,0,False
2017-12-26,55,False
2017-12-27,53,False
2017-12-28,40,False
2017-12-29,82,False
2017-12-30,22,False
2017-12-31,23,False
