date,HD stock,isPartial
2014-12-01,53,False
2014-12-02,46,False
2014-12-03,91,False
2014-12-04,71,False
2014-12-05,50,False
2014-12-06,88,False
2014-12-07,80,False
2014-12-08,65,False
2014-12-09,37,False
2014-12-10,68,False
2014-12-11,75,False
2014-12-12,100,False
2014-12-13,57,False
2014-12-14,52,False
2014-12-15,71,False
2014-12-16,75,False
2014-12-17,80,False
2014-12-18,75,False
2014-12-19,82,False
2014-12-20,42,False
2014-12-21,72,False
2014-12-22,76,False
2014-12-23,71,False
2014-12-24,63,False
2014-12-25,59,False
2014-12-26,64,False
2014-12-27,65,False
2014-12-28,53,False
2014-12-29,69,False
2014-12-30,74,False
2014-12-31,66,False
