,date,AMD,isPartial
20,2013-01-21,51.62,False
21,2013-01-22,53.94,False
22,2013-01-23,57.99999999999999,False
23,2013-01-24,54.519999999999996,False
24,2013-01-25,53.94,False
25,2013-01-26,52.199999999999996,False
26,2013-01-27,53.94,False
27,2013-01-28,52.199999999999996,False
28,2013-01-29,49.879999999999995,False
29,2013-01-30,48.13999999999999,False
30,2013-01-31,46.98,False
0,2013-02-01,48.160000000000004,False
1,2013-02-02,47.6,False
2,2013-02-03,49.28,False
3,2013-02-04,44.24,False
4,2013-02-05,45.36000000000001,False
5,2013-02-06,47.6,False
6,2013-02-07,46.480000000000004,False
7,2013-02-08,47.6,False
8,2013-02-09,49.84,False
9,2013-02-10,50.96000000000001,False
10,2013-02-11,45.36000000000001,False
11,2013-02-12,44.800000000000004,False
12,2013-02-13,45.36000000000001,False
13,2013-02-14,43.120000000000005,False
14,2013-02-15,45.92,False
15,2013-02-16,50.400000000000006,False
16,2013-02-17,49.28,False
17,2013-02-18,47.6,False
18,2013-02-19,46.480000000000004,False
19,2013-02-20,44.800000000000004,False
20,2013-02-21,56.00000000000001,False
21,2013-02-22,50.96000000000001,False
22,2013-02-23,55.440000000000005,False
23,2013-02-24,50.400000000000006,False
24,2013-02-25,48.160000000000004,False
25,2013-02-26,48.160000000000004,False
26,2013-02-27,47.040000000000006,False
27,2013-02-28,45.92,False
0,2013-03-01,53.36,False
1,2013-03-02,55.67999999999999,False
2,2013-03-03,52.779999999999994,False
3,2013-03-04,50.459999999999994,False
4,2013-03-05,53.36,False
5,2013-03-06,51.62,False
6,2013-03-07,52.779999999999994,False
7,2013-03-08,48.72,False
8,2013-03-09,57.99999999999999,False
9,2013-03-10,57.99999999999999,False
10,2013-03-11,52.199999999999996,False
11,2013-03-12,51.62,False
12,2013-03-13,49.879999999999995,False
13,2013-03-14,49.3,False
14,2013-03-15,47.559999999999995,False
15,2013-03-16,56.26,False
16,2013-03-17,55.67999999999999,False
17,2013-03-18,50.459999999999994,False
18,2013-03-19,51.62,False
19,2013-03-20,49.879999999999995,False
20,2013-03-21,48.13999999999999,False
21,2013-03-22,50.459999999999994,False
22,2013-03-23,55.67999999999999,False
23,2013-03-24,52.779999999999994,False
24,2013-03-25,49.3,False
25,2013-03-26,52.199999999999996,False
26,2013-03-27,53.36,False
27,2013-03-28,55.67999999999999,False
28,2013-03-29,56.26,False
29,2013-03-30,54.519999999999996,False
30,2013-03-31,56.26,False
0,2013-04-01,47.43,False
1,2013-04-02,47.43,False
2,2013-04-03,47.94,False
3,2013-04-04,46.410000000000004,False
4,2013-04-05,49.47,False
5,2013-04-06,51.0,False
6,2013-04-07,49.980000000000004,False
7,2013-04-08,45.39,False
8,2013-04-09,44.88,False
9,2013-04-10,46.410000000000004,False
10,2013-04-11,46.410000000000004,False
11,2013-04-12,47.94,False
12,2013-04-13,49.47,False
13,2013-04-14,47.43,False
14,2013-04-15,44.37,False
15,2013-04-16,43.35,False
16,2013-04-17,42.33,False
17,2013-04-18,43.35,False
18,2013-04-19,43.35,False
19,2013-04-20,46.410000000000004,False
20,2013-04-21,45.9,False
21,2013-04-22,42.84,False
22,2013-04-23,45.39,False
23,2013-04-24,43.86,False
24,2013-04-25,47.94,False
25,2013-04-26,44.37,False
26,2013-04-27,47.43,False
27,2013-04-28,44.37,False
28,2013-04-29,42.84,False
29,2013-04-30,42.84,False
0,2013-05-01,48.5,False
1,2013-05-02,48.0,False
2,2013-05-03,46.5,False
3,2013-05-04,46.5,False
4,2013-05-05,47.0,False
5,2013-05-06,45.0,False
6,2013-05-07,44.5,False
7,2013-05-08,45.0,False
8,2013-05-09,46.0,False
9,2013-05-10,46.0,False
10,2013-05-11,46.0,False
11,2013-05-12,46.0,False
