date,WDC stock,isPartial
2013-02-01,50,False
2013-02-02,56,False
2013-02-03,0,False
2013-02-04,47,False
2013-02-05,47,False
2013-02-06,94,False
2013-02-07,48,False
2013-02-08,74,False
2013-02-09,0,False
2013-02-10,0,False
2013-02-11,48,False
2013-02-12,65,False
2013-02-13,0,False
2013-02-14,49,False
2013-02-15,100,False
2013-02-16,0,False
2013-02-17,0,False
2013-02-18,47,False
2013-02-19,70,False
2013-02-20,47,False
2013-02-21,0,False
2013-02-22,49,False
2013-02-23,0,False
2013-02-24,0,False
2013-02-25,90,False
2013-02-26,46,False
2013-02-27,46,False
2013-02-28,47,False
