date,EA stock,isPartial
2012-02-01,100,False
2012-02-02,69,False
2012-02-03,72,False
2012-02-04,80,False
2012-02-05,23,False
2012-02-06,75,False
2012-02-07,56,False
2012-02-08,62,False
2012-02-09,56,False
2012-02-10,39,False
2012-02-11,68,False
2012-02-12,51,False
2012-02-13,49,False
2012-02-14,75,False
2012-02-15,57,False
2012-02-16,45,False
2012-02-17,33,False
2012-02-18,57,False
2012-02-19,23,False
2012-02-20,20,False
2012-02-21,38,False
2012-02-22,19,False
2012-02-23,38,False
2012-02-24,45,False
2012-02-25,23,False
2012-02-26,30,False
2012-02-27,43,False
2012-02-28,56,False
2012-02-29,68,False
