date,BA stock,isPartial
2017-04-01,9,False
2017-04-02,13,False
2017-04-03,29,False
2017-04-04,40,False
2017-04-05,53,False
2017-04-06,47,False
2017-04-07,37,False
2017-04-08,8,False
2017-04-09,9,False
2017-04-10,33,False
2017-04-11,43,False
2017-04-12,45,False
2017-04-13,45,False
2017-04-14,29,False
2017-04-15,17,False
2017-04-16,10,False
2017-04-17,39,False
2017-04-18,60,False
2017-04-19,40,False
2017-04-20,40,False
2017-04-21,39,False
2017-04-22,28,False
2017-04-23,9,False
2017-04-24,41,False
2017-04-25,70,False
2017-04-26,100,False
2017-04-27,52,False
2017-04-28,62,False
2017-04-29,21,False
2017-04-30,21,False
