date,FB stock,isPartial
2016-12-01,100,False
2016-12-02,78,False
2016-12-03,30,False
2016-12-04,18,False
2016-12-05,88,False
2016-12-06,81,False
2016-12-07,83,False
2016-12-08,81,False
2016-12-09,76,False
2016-12-10,24,False
2016-12-11,17,False
2016-12-12,68,False
2016-12-13,100,False
2016-12-14,81,False
2016-12-15,70,False
2016-12-16,74,False
2016-12-17,27,False
2016-12-18,7,False
2016-12-19,63,False
2016-12-20,62,False
2016-12-21,68,False
2016-12-22,75,False
2016-12-23,61,False
2016-12-24,16,False
2016-12-25,14,False
2016-12-26,21,False
2016-12-27,50,False
2016-12-28,71,False
2016-12-29,52,False
2016-12-30,64,False
2016-12-31,29,False
