date,FB stock,isPartial
2014-08-01,100,False
2014-08-02,21,False
2014-08-03,10,False
2014-08-04,71,False
2014-08-05,75,False
2014-08-06,61,False
2014-08-07,70,False
2014-08-08,69,False
2014-08-09,21,False
2014-08-10,16,False
2014-08-11,65,False
2014-08-12,51,False
2014-08-13,62,False
2014-08-14,71,False
2014-08-15,73,False
2014-08-16,33,False
2014-08-17,21,False
2014-08-18,60,False
2014-08-19,70,False
2014-08-20,74,False
2014-08-21,80,False
2014-08-22,62,False
2014-08-23,20,False
2014-08-24,14,False
2014-08-25,45,False
2014-08-26,85,False
2014-08-27,57,False
2014-08-28,63,False
2014-08-29,46,False
2014-08-30,28,False
2014-08-31,16,False
