date,PEP stock,isPartial
2016-06-01,71,False
2016-06-02,76,False
2016-06-03,37,False
2016-06-04,51,False
2016-06-05,25,False
2016-06-06,21,False
2016-06-07,71,False
2016-06-08,43,False
2016-06-09,36,False
2016-06-10,38,False
2016-06-11,25,False
2016-06-12,25,False
2016-06-13,28,False
2016-06-14,35,False
2016-06-15,28,False
2016-06-16,71,False
2016-06-17,38,False
2016-06-18,51,False
2016-06-19,50,False
2016-06-20,32,False
2016-06-21,43,False
2016-06-22,43,False
2016-06-23,59,False
2016-06-24,68,False
2016-06-25,85,False
2016-06-26,0,False
2016-06-27,43,False
2016-06-28,79,False
2016-06-29,36,False
2016-06-30,100,False
