date,INTC stock,isPartial
2012-03-01,41,False
2012-03-02,21,False
2012-03-03,24,False
2012-03-04,24,False
2012-03-05,20,False
2012-03-06,58,False
2012-03-07,19,False
2012-03-08,20,False
2012-03-09,0,False
2012-03-10,0,False
2012-03-11,23,False
2012-03-12,76,False
2012-03-13,77,False
2012-03-14,67,False
2012-03-15,39,False
2012-03-16,0,False
2012-03-17,24,False
2012-03-18,23,False
2012-03-19,39,False
2012-03-20,48,False
2012-03-21,39,False
2012-03-22,100,False
2012-03-23,41,False
2012-03-24,48,False
2012-03-25,24,False
2012-03-26,19,False
2012-03-27,58,False
2012-03-28,49,False
2012-03-29,30,False
2012-03-30,31,False
2012-03-31,47,False
