date,EBAY stock,isPartial
2016-10-01,37,False
2016-10-02,36,False
2016-10-03,49,False
2016-10-04,57,False
2016-10-05,40,False
2016-10-06,39,False
2016-10-07,42,False
2016-10-08,63,False
2016-10-09,28,False
2016-10-10,61,False
2016-10-11,47,False
2016-10-12,45,False
2016-10-13,41,False
2016-10-14,55,False
2016-10-15,41,False
2016-10-16,40,False
2016-10-17,63,False
2016-10-18,55,False
2016-10-19,87,False
2016-10-20,100,False
2016-10-21,82,False
2016-10-22,44,False
2016-10-23,45,False
2016-10-24,59,False
2016-10-25,63,False
2016-10-26,49,False
2016-10-27,61,False
2016-10-28,44,False
2016-10-29,38,False
2016-10-30,37,False
2016-10-31,40,False
