date,TXN stock,isPartial
2016-03-01,46,False
2016-03-02,46,False
2016-03-03,92,False
2016-03-04,71,False
2016-03-05,0,False
2016-03-06,0,False
2016-03-07,46,False
2016-03-08,0,False
2016-03-09,93,False
2016-03-10,47,False
2016-03-11,48,False
2016-03-12,54,False
2016-03-13,0,False
2016-03-14,46,False
2016-03-15,92,False
2016-03-16,0,False
2016-03-17,0,False
2016-03-18,98,False
2016-03-19,0,False
2016-03-20,0,False
2016-03-21,0,False
2016-03-22,47,False
2016-03-23,48,False
2016-03-24,100,False
2016-03-25,52,False
2016-03-26,56,False
2016-03-27,0,False
2016-03-28,72,False
2016-03-29,92,False
2016-03-30,46,False
2016-03-31,70,False
