date,ODP stock,isPartial
2012-08-01,73,False
2012-08-02,0,False
2012-08-03,51,False
2012-08-04,0,False
2012-08-05,0,False
2012-08-06,96,False
2012-08-07,48,False
2012-08-08,0,False
2012-08-09,0,False
2012-08-10,0,False
2012-08-11,60,False
2012-08-12,0,False
2012-08-13,97,False
2012-08-14,48,False
2012-08-15,50,False
2012-08-16,49,False
2012-08-17,52,False
2012-08-18,61,False
2012-08-19,0,False
2012-08-20,49,False
2012-08-21,0,False
2012-08-22,0,False
2012-08-23,49,False
2012-08-24,100,False
2012-08-25,59,False
2012-08-26,0,False
2012-08-27,0,False
2012-08-28,0,False
2012-08-29,47,False
2012-08-30,48,False
2012-08-31,0,False
