date,PEP stock,isPartial
2015-05-01,51,False
2015-05-02,0,False
2015-05-03,0,False
2015-05-04,56,False
2015-05-05,56,False
2015-05-06,67,False
2015-05-07,79,False
2015-05-08,35,False
2015-05-09,27,False
2015-05-10,0,False
2015-05-11,33,False
2015-05-12,66,False
2015-05-13,33,False
2015-05-14,34,False
2015-05-15,23,False
2015-05-16,0,False
2015-05-17,40,False
2015-05-18,44,False
2015-05-19,33,False
2015-05-20,77,False
2015-05-21,68,False
2015-05-22,24,False
2015-05-23,80,False
2015-05-24,0,False
2015-05-25,46,False
2015-05-26,88,False
2015-05-27,22,False
2015-05-28,100,False
2015-05-29,23,False
2015-05-30,0,False
2015-05-31,26,False
