date,TXN stock,isPartial
2015-01-01,0,False
2015-01-02,0,False
2015-01-03,40,False
2015-01-04,0,False
2015-01-05,34,False
2015-01-06,34,False
2015-01-07,33,False
2015-01-08,100,False
2015-01-09,34,False
2015-01-10,39,False
2015-01-11,0,False
2015-01-12,33,False
2015-01-13,33,False
2015-01-14,65,False
2015-01-15,33,False
2015-01-16,34,False
2015-01-17,39,False
2015-01-18,38,False
2015-01-19,0,False
2015-01-20,65,False
2015-01-21,0,False
2015-01-22,44,False
2015-01-23,0,False
2015-01-24,38,False
2015-01-25,0,False
2015-01-26,48,False
2015-01-27,97,False
2015-01-28,49,False
2015-01-29,49,False
2015-01-30,33,False
2015-01-31,38,False
