date,INTC stock,isPartial
2015-09-01,36,False
2015-09-02,55,False
2015-09-03,28,False
2015-09-04,29,False
2015-09-05,43,False
2015-09-06,0,False
2015-09-07,38,False
2015-09-08,36,False
2015-09-09,81,False
2015-09-10,100,False
2015-09-11,38,False
2015-09-12,0,False
2015-09-13,0,False
2015-09-14,54,False
2015-09-15,89,False
2015-09-16,54,False
2015-09-17,73,False
2015-09-18,47,False
2015-09-19,21,False
2015-09-20,10,False
2015-09-21,44,False
2015-09-22,18,False
2015-09-23,45,False
2015-09-24,74,False
2015-09-25,19,False
2015-09-26,43,False
2015-09-27,11,False
2015-09-28,18,False
2015-09-29,44,False
2015-09-30,35,False
