date,KO stock,isPartial
2015-05-01,29,False
2015-05-02,10,False
2015-05-03,10,False
2015-05-04,69,False
2015-05-05,95,False
2015-05-06,26,False
2015-05-07,70,False
2015-05-08,46,False
2015-05-09,42,False
2015-05-10,21,False
2015-05-11,35,False
2015-05-12,51,False
2015-05-13,44,False
2015-05-14,45,False
2015-05-15,100,False
2015-05-16,31,False
2015-05-17,0,False
2015-05-18,51,False
2015-05-19,17,False
2015-05-20,26,False
2015-05-21,61,False
2015-05-22,18,False
2015-05-23,21,False
2015-05-24,0,False
2015-05-25,18,False
2015-05-26,34,False
2015-05-27,68,False
2015-05-28,60,False
2015-05-29,36,False
2015-05-30,0,False
2015-05-31,10,False
