date,SIRI stock,isPartial
2014-08-01,100,False
2014-08-02,41,False
2014-08-03,22,False
2014-08-04,63,False
2014-08-05,67,False
2014-08-06,77,False
2014-08-07,97,False
2014-08-08,43,False
2014-08-09,33,False
2014-08-10,25,False
2014-08-11,76,False
2014-08-12,80,False
2014-08-13,75,False
2014-08-14,73,False
2014-08-15,78,False
2014-08-16,27,False
2014-08-17,21,False
2014-08-18,72,False
2014-08-19,98,False
2014-08-20,62,False
2014-08-21,89,False
2014-08-22,60,False
2014-08-23,24,False
2014-08-24,47,False
2014-08-25,78,False
2014-08-26,73,False
2014-08-27,60,False
2014-08-28,57,False
2014-08-29,69,False
2014-08-30,32,False
2014-08-31,0,False
