date,BA stock,isPartial
2012-11-01,35,False
2012-11-02,18,False
2012-11-03,30,False
2012-11-04,20,False
2012-11-05,16,False
2012-11-06,49,False
2012-11-07,40,False
2012-11-08,42,False
2012-11-09,18,False
2012-11-10,20,False
2012-11-11,39,False
2012-11-12,100,False
2012-11-13,17,False
2012-11-14,50,False
2012-11-15,34,False
2012-11-16,52,False
2012-11-17,39,False
2012-11-18,19,False
2012-11-19,66,False
2012-11-20,33,False
2012-11-21,17,False
2012-11-22,17,False
2012-11-23,35,False
2012-11-24,20,False
2012-11-25,0,False
2012-11-26,16,False
2012-11-27,24,False
2012-11-28,48,False
2012-11-29,16,False
2012-11-30,34,False
