date,EA stock,isPartial
2012-05-01,37,False
2012-05-02,40,False
2012-05-03,20,False
2012-05-04,0,False
2012-05-05,16,False
2012-05-06,0,False
2012-05-07,100,False
2012-05-08,99,False
2012-05-09,93,False
2012-05-10,34,False
2012-05-11,85,False
2012-05-12,33,False
2012-05-13,33,False
2012-05-14,33,False
2012-05-15,53,False
2012-05-16,47,False
2012-05-17,28,False
2012-05-18,36,False
2012-05-19,17,False
2012-05-20,33,False
2012-05-21,53,False
2012-05-22,47,False
2012-05-23,40,False
2012-05-24,27,False
2012-05-25,36,False
2012-05-26,17,False
2012-05-27,26,False
2012-05-28,14,False
2012-05-29,78,False
2012-05-30,20,False
2012-05-31,40,False
