date,MDLZ stock,isPartial
2017-01-01,30,False
2017-01-02,0,False
2017-01-03,0,False
2017-01-04,24,False
2017-01-05,100,False
2017-01-06,0,False
2017-01-07,27,False
2017-01-08,0,False
2017-01-09,0,False
2017-01-10,24,False
2017-01-11,0,False
2017-01-12,36,False
2017-01-13,37,False
2017-01-14,0,False
2017-01-15,0,False
2017-01-16,0,False
2017-01-17,93,False
2017-01-18,46,False
2017-01-19,35,False
2017-01-20,36,False
2017-01-21,0,False
2017-01-22,26,False
2017-01-23,23,False
2017-01-24,47,False
2017-01-25,23,False
2017-01-26,23,False
2017-01-27,0,False
2017-01-28,27,False
2017-01-29,0,False
2017-01-30,46,False
2017-01-31,47,False
