date,TXN stock,isPartial
2016-05-01,29,False
2016-05-02,34,False
2016-05-03,49,False
2016-05-04,75,False
2016-05-05,34,False
2016-05-06,52,False
2016-05-07,29,False
2016-05-08,0,False
2016-05-09,38,False
2016-05-10,25,False
2016-05-11,25,False
2016-05-12,25,False
2016-05-13,51,False
2016-05-14,0,False
2016-05-15,28,False
2016-05-16,98,False
2016-05-17,0,False
2016-05-18,0,False
2016-05-19,58,False
2016-05-20,39,False
2016-05-21,0,False
2016-05-22,0,False
2016-05-23,65,False
2016-05-24,25,False
2016-05-25,100,False
2016-05-26,35,False
2016-05-27,70,False
2016-05-28,0,False
2016-05-29,59,False
2016-05-30,0,False
2016-05-31,49,False
