date,MSFT stock,isPartial
2017-10-01,4,False
2017-10-02,17,False
2017-10-03,22,False
2017-10-04,18,False
2017-10-05,19,False
2017-10-06,23,False
2017-10-07,6,False
2017-10-08,3,False
2017-10-09,13,False
2017-10-10,21,False
2017-10-11,17,False
2017-10-12,21,False
2017-10-13,21,False
2017-10-14,6,False
2017-10-15,4,False
2017-10-16,21,False
2017-10-17,23,False
2017-10-18,23,False
2017-10-19,17,False
2017-10-20,21,False
2017-10-21,8,False
2017-10-22,6,False
2017-10-23,24,False
2017-10-24,23,False
2017-10-25,26,False
2017-10-26,65,False
2017-10-27,100,False
2017-10-28,16,False
2017-10-29,8,False
2017-10-30,33,False
2017-10-31,34,False
