date,AMZN stock,isPartial
2017-01-01,9,False
2017-01-02,15,False
2017-01-03,47,False
2017-01-04,59,False
2017-01-05,60,False
2017-01-06,68,False
2017-01-07,22,False
2017-01-08,20,False
2017-01-09,58,False
2017-01-10,66,False
2017-01-11,62,False
2017-01-12,90,False
2017-01-13,90,False
2017-01-14,17,False
2017-01-15,10,False
2017-01-16,20,False
2017-01-17,72,False
2017-01-18,71,False
2017-01-19,79,False
2017-01-20,68,False
2017-01-21,21,False
2017-01-22,10,False
2017-01-23,58,False
2017-01-24,79,False
2017-01-25,86,False
2017-01-26,90,False
2017-01-27,100,False
2017-01-28,16,False
2017-01-29,12,False
2017-01-30,63,False
2017-01-31,70,False
