date,PFE stock,isPartial
2015-07-01,30,False
2015-07-02,41,False
2015-07-03,0,False
2015-07-04,12,False
2015-07-05,0,False
2015-07-06,49,False
2015-07-07,20,False
2015-07-08,30,False
2015-07-09,41,False
2015-07-10,73,False
2015-07-11,12,False
2015-07-12,12,False
2015-07-13,60,False
2015-07-14,30,False
2015-07-15,61,False
2015-07-16,0,False
2015-07-17,54,False
2015-07-18,26,False
2015-07-19,13,False
2015-07-20,32,False
2015-07-21,20,False
2015-07-22,50,False
2015-07-23,40,False
2015-07-24,74,False
2015-07-25,12,False
2015-07-26,0,False
2015-07-27,10,False
2015-07-28,40,False
2015-07-29,100,False
2015-07-30,20,False
2015-07-31,21,False
