date,ATVI stock,isPartial
2015-01-01,44,False
2015-01-02,38,False
2015-01-03,81,False
2015-01-04,0,False
2015-01-05,0,False
2015-01-06,34,False
2015-01-07,100,False
2015-01-08,0,False
2015-01-09,68,False
2015-01-10,58,False
2015-01-11,0,False
2015-01-12,66,False
2015-01-13,65,False
2015-01-14,33,False
2015-01-15,34,False
2015-01-16,51,False
2015-01-17,0,False
2015-01-18,38,False
2015-01-19,0,False
2015-01-20,65,False
2015-01-21,32,False
2015-01-22,33,False
2015-01-23,34,False
2015-01-24,38,False
2015-01-25,0,False
2015-01-26,97,False
2015-01-27,64,False
2015-01-28,32,False
2015-01-29,66,False
2015-01-30,67,False
2015-01-31,57,False
