date,BA stock,isPartial
2012-05-01,17,False
2012-05-02,40,False
2012-05-03,48,False
2012-05-04,17,False
2012-05-05,19,False
2012-05-06,19,False
2012-05-07,47,False
2012-05-08,31,False
2012-05-09,47,False
2012-05-10,24,False
2012-05-11,100,False
2012-05-12,0,False
2012-05-13,29,False
2012-05-14,39,False
2012-05-15,47,False
2012-05-16,23,False
2012-05-17,25,False
2012-05-18,25,False
2012-05-19,20,False
2012-05-20,20,False
2012-05-21,31,False
2012-05-22,16,False
2012-05-23,48,False
2012-05-24,49,False
2012-05-25,34,False
2012-05-26,0,False
2012-05-27,0,False
2012-05-28,17,False
2012-05-29,23,False
2012-05-30,16,False
2012-05-31,31,False
