date,MAT stock,isPartial
2012-06-01,35,False
2012-06-02,41,False
2012-06-03,0,False
2012-06-04,32,False
2012-06-05,49,False
2012-06-06,33,False
2012-06-07,34,False
2012-06-08,35,False
2012-06-09,61,False
2012-06-10,40,False
2012-06-11,64,False
2012-06-12,0,False
2012-06-13,0,False
2012-06-14,50,False
2012-06-15,35,False
2012-06-16,0,False
2012-06-17,0,False
2012-06-18,33,False
2012-06-19,0,False
2012-06-20,83,False
2012-06-21,67,False
2012-06-22,0,False
2012-06-23,85,False
2012-06-24,0,False
2012-06-25,32,False
2012-06-26,33,False
2012-06-27,33,False
2012-06-28,100,False
2012-06-29,70,False
2012-06-30,42,False
