date,MAT stock,isPartial
2018-11-01,100,False
2018-11-02,63,False
2018-11-03,27,False
2018-11-04,66,False
2018-11-05,45,False
2018-11-06,48,False
2018-11-07,69,False
2018-11-08,70,False
2018-11-09,37,False
2018-11-10,28,False
2018-11-11,40,False
2018-11-12,35,False
2018-11-13,47,False
2018-11-14,84,False
2018-11-15,48,False
2018-11-16,49,False
2018-11-17,0,False
2018-11-18,54,False
2018-11-19,36,False
2018-11-20,95,False
2018-11-21,49,False
2018-11-22,61,False
2018-11-23,49,False
2018-11-24,27,False
2018-11-25,27,False
2018-11-26,46,False
2018-11-27,58,False
2018-11-28,47,False
2018-11-29,48,False
2018-11-30,36,False
