date,CTSH stock,isPartial
2016-02-01,21,False
2016-02-02,25,False
2016-02-03,26,False
2016-02-04,10,False
2016-02-05,22,False
2016-02-06,24,False
2016-02-07,12,False
2016-02-08,100,False
2016-02-09,32,False
2016-02-10,26,False
2016-02-11,36,False
2016-02-12,32,False
2016-02-13,24,False
2016-02-14,12,False
2016-02-15,15,False
2016-02-16,10,False
2016-02-17,21,False
2016-02-18,25,False
2016-02-19,16,False
2016-02-20,12,False
2016-02-21,12,False
2016-02-22,31,False
2016-02-23,15,False
2016-02-24,41,False
2016-02-25,26,False
2016-02-26,11,False
2016-02-27,18,False
2016-02-28,11,False
2016-02-29,25,False
