date,MU stock,isPartial
2013-03-01,27,False
2013-03-02,30,False
2013-03-03,30,False
2013-03-04,42,False
2013-03-05,51,False
2013-03-06,76,False
2013-03-07,52,False
2013-03-08,71,False
2013-03-09,30,False
2013-03-10,59,False
2013-03-11,58,False
2013-03-12,58,False
2013-03-13,66,False
2013-03-14,42,False
2013-03-15,96,False
2013-03-16,50,False
2013-03-17,29,False
2013-03-18,37,False
2013-03-19,100,False
2013-03-20,38,False
2013-03-21,51,False
2013-03-22,96,False
2013-03-23,30,False
2013-03-24,30,False
2013-03-25,58,False
2013-03-26,63,False
2013-03-27,61,False
2013-03-28,53,False
2013-03-29,58,False
2013-03-30,62,False
2013-03-31,0,False
