date,MSFT stock,isPartial
2016-03-01,62,False
2016-03-02,51,False
2016-03-03,61,False
2016-03-04,90,False
2016-03-05,21,False
2016-03-06,10,False
2016-03-07,60,False
2016-03-08,54,False
2016-03-09,72,False
2016-03-10,80,False
2016-03-11,85,False
2016-03-12,18,False
2016-03-13,10,False
2016-03-14,60,False
2016-03-15,100,False
2016-03-16,64,False
2016-03-17,80,False
2016-03-18,93,False
2016-03-19,28,False
2016-03-20,17,False
2016-03-21,67,False
2016-03-22,43,False
2016-03-23,63,False
2016-03-24,65,False
2016-03-25,34,False
2016-03-26,15,False
2016-03-27,22,False
2016-03-28,57,False
2016-03-29,94,False
2016-03-30,73,False
2016-03-31,61,False
