date,SIRI stock,isPartial
2012-09-01,42,False
2012-09-02,23,False
2012-09-03,16,False
2012-09-04,52,False
2012-09-05,49,False
2012-09-06,58,False
2012-09-07,69,False
2012-09-08,23,False
2012-09-09,14,False
2012-09-10,71,False
2012-09-11,37,False
2012-09-12,100,False
2012-09-13,79,False
2012-09-14,71,False
2012-09-15,18,False
2012-09-16,23,False
2012-09-17,37,False
2012-09-18,70,False
2012-09-19,56,False
2012-09-20,60,False
2012-09-21,98,False
2012-09-22,27,False
2012-09-23,35,False
2012-09-24,84,False
2012-09-25,73,False
2012-09-26,40,False
2012-09-27,94,False
2012-09-28,70,False
2012-09-29,50,False
2012-09-30,27,False
