date,BA stock,isPartial
2016-03-01,46,False
2016-03-02,84,False
2016-03-03,62,False
2016-03-04,100,False
2016-03-05,22,False
2016-03-06,22,False
2016-03-07,42,False
2016-03-08,89,False
2016-03-09,42,False
2016-03-10,71,False
2016-03-11,57,False
2016-03-12,27,False
2016-03-13,9,False
2016-03-14,58,False
2016-03-15,47,False
2016-03-16,35,False
2016-03-17,63,False
2016-03-18,53,False
2016-03-19,36,False
2016-03-20,13,False
2016-03-21,51,False
2016-03-22,75,False
2016-03-23,61,False
2016-03-24,67,False
2016-03-25,30,False
2016-03-26,37,False
2016-03-27,19,False
2016-03-28,45,False
2016-03-29,47,False
2016-03-30,79,False
2016-03-31,59,False
