date,GS stock,isPartial
2018-10-01,27,False
2018-10-02,24,False
2018-10-03,24,False
2018-10-04,38,False
2018-10-05,18,False
2018-10-06,8,False
2018-10-07,4,False
2018-10-08,21,False
2018-10-09,12,False
2018-10-10,19,False
2018-10-11,25,False
2018-10-12,37,False
2018-10-13,0,False
2018-10-14,6,False
2018-10-15,42,False
2018-10-16,100,False
2018-10-17,41,False
2018-10-18,21,False
2018-10-19,15,False
2018-10-20,0,False
2018-10-21,4,False
2018-10-22,23,False
2018-10-23,33,False
2018-10-24,17,False
2018-10-25,19,False
2018-10-26,29,False
2018-10-27,12,False
2018-10-28,16,False
2018-10-29,32,False
2018-10-30,22,False
2018-10-31,25,False
