date,EA stock,isPartial
2016-09-01,58,False
2016-09-02,61,False
2016-09-03,15,False
2016-09-04,22,False
2016-09-05,26,False
2016-09-06,89,False
2016-09-07,52,False
2016-09-08,92,False
2016-09-09,47,False
2016-09-10,30,False
2016-09-11,30,False
2016-09-12,72,False
2016-09-13,76,False
2016-09-14,51,False
2016-09-15,39,False
2016-09-16,100,False
2016-09-17,15,False
2016-09-18,14,False
2016-09-19,69,False
2016-09-20,44,False
2016-09-21,38,False
2016-09-22,71,False
2016-09-23,53,False
2016-09-24,15,False
2016-09-25,36,False
2016-09-26,94,False
2016-09-27,87,False
2016-09-28,57,False
2016-09-29,63,False
2016-09-30,59,False
