date,GOOG stock,isPartial
2016-08-01,84,False
2016-08-02,100,False
2016-08-03,85,False
2016-08-04,50,False
2016-08-05,63,False
2016-08-06,29,False
2016-08-07,15,False
2016-08-08,52,False
2016-08-09,50,False
2016-08-10,52,False
2016-08-11,54,False
2016-08-12,43,False
2016-08-13,20,False
2016-08-14,13,False
2016-08-15,28,False
2016-08-16,46,False
2016-08-17,33,False
2016-08-18,35,False
2016-08-19,24,False
2016-08-20,20,False
2016-08-21,9,False
2016-08-22,47,False
2016-08-23,38,False
2016-08-24,33,False
2016-08-25,36,False
2016-08-26,41,False
2016-08-27,15,False
2016-08-28,6,False
2016-08-29,51,False
2016-08-30,40,False
2016-08-31,49,False
