,date,INTC,isPartial
14,2014-05-15,16.2,False
15,2014-05-16,12.42,False
16,2014-05-17,3.42,False
17,2014-05-18,3.2399999999999998,False
18,2014-05-19,9.9,False
19,2014-05-20,12.6,False
20,2014-05-21,11.52,False
21,2014-05-22,7.92,False
22,2014-05-23,10.799999999999999,False
23,2014-05-24,3.06,False
24,2014-05-25,2.16,False
25,2014-05-26,4.32,False
26,2014-05-27,14.04,False
27,2014-05-28,16.919999999999998,False
28,2014-05-29,15.66,False
29,2014-05-30,18.0,False
30,2014-05-31,5.22,False
0,2014-06-01,2.56,False
1,2014-06-02,8.64,False
2,2014-06-03,11.52,False
3,2014-06-04,8.64,False
4,2014-06-05,7.04,False
5,2014-06-06,8.96,False
6,2014-06-07,2.56,False
7,2014-06-08,1.6,False
8,2014-06-09,7.36,False
9,2014-06-10,9.6,False
10,2014-06-11,10.24,False
11,2014-06-12,14.4,False
12,2014-06-13,32.0,False
13,2014-06-14,13.76,False
14,2014-06-15,6.08,False
15,2014-06-16,17.28,False
16,2014-06-17,13.120000000000001,False
17,2014-06-18,10.24,False
18,2014-06-19,9.6,False
19,2014-06-20,11.200000000000001,False
20,2014-06-21,2.56,False
21,2014-06-22,3.52,False
22,2014-06-23,8.96,False
23,2014-06-24,10.56,False
24,2014-06-25,12.8,False
25,2014-06-26,6.4,False
26,2014-06-27,11.200000000000001,False
27,2014-06-28,4.16,False
28,2014-06-29,0.96,False
29,2014-06-30,8.32,False
0,2014-07-01,7.03,False
1,2014-07-02,7.03,False
2,2014-07-03,14.06,False
3,2014-07-04,3.33,False
4,2014-07-05,3.33,False
5,2014-07-06,2.2199999999999998,False
6,2014-07-07,9.62,False
7,2014-07-08,8.879999999999999,False
8,2014-07-09,7.4,False
9,2014-07-10,8.879999999999999,False
10,2014-07-11,6.66,False
11,2014-07-12,4.81,False
12,2014-07-13,2.59,False
13,2014-07-14,9.99,False
14,2014-07-15,22.94,False
15,2014-07-16,37.0,False
16,2014-07-17,19.61,False
17,2014-07-18,17.39,False
18,2014-07-19,1.85,False
19,2014-07-20,2.59,False
20,2014-07-21,10.36,False
21,2014-07-22,14.43,False
22,2014-07-23,9.99,False
23,2014-07-24,11.1,False
24,2014-07-25,9.25,False
25,2014-07-26,3.33,False
26,2014-07-27,2.96,False
27,2014-07-28,8.51,False
28,2014-07-29,8.879999999999999,False
29,2014-07-30,7.77,False
30,2014-07-31,10.73,False
0,2014-08-01,25.92,False
1,2014-08-02,7.5600000000000005,False
2,2014-08-03,4.86,False
3,2014-08-04,22.41,False
4,2014-08-05,27.0,False
5,2014-08-06,22.41,False
6,2014-08-07,19.98,False
7,2014-08-08,23.220000000000002,False
8,2014-08-09,7.0200000000000005,False
9,2014-08-10,3.24,False
10,2014-08-11,16.740000000000002,False
11,2014-08-12,20.520000000000003,False
12,2014-08-13,21.330000000000002,False
13,2014-08-14,18.09,False
14,2014-08-15,18.36,False
15,2014-08-16,8.100000000000001,False
16,2014-08-17,7.5600000000000005,False
17,2014-08-18,19.98,False
18,2014-08-19,24.840000000000003,False
19,2014-08-20,25.650000000000002,False
20,2014-08-21,22.950000000000003,False
21,2014-08-22,24.03,False
22,2014-08-23,7.83,False
23,2014-08-24,4.59,False
24,2014-08-25,23.76,False
25,2014-08-26,22.950000000000003,False
26,2014-08-27,19.71,False
27,2014-08-28,17.01,False
28,2014-08-29,19.17,False
29,2014-08-30,7.0200000000000005,False
30,2014-08-31,4.050000000000001,False
0,2014-09-01,3.99,False
1,2014-09-02,16.72,False
2,2014-09-03,6.2700000000000005,False
3,2014-09-04,19.0,False
4,2014-09-05,13.68,False
5,2014-09-06,5.51,False
6,2014-09-07,2.09,False
7,2014-09-08,13.3,False
8,2014-09-09,15.39,False
9,2014-09-10,14.44,False
10,2014-09-11,11.78,False
11,2014-09-12,11.59,False
12,2014-09-13,5.51,False
13,2014-09-14,3.23,False
14,2014-09-15,16.72,False
15,2014-09-16,12.35,False
16,2014-09-17,18.43,False
17,2014-09-18,12.35,False
18,2014-09-19,10.07,False
19,2014-09-20,6.65,False
20,2014-09-21,1.33,False
21,2014-09-22,15.39,False
22,2014-09-23,12.16,False
23,2014-09-24,8.36,False
24,2014-09-25,11.97,False
25,2014-09-26,12.16,False
26,2014-09-27,10.07,False
27,2014-09-28,2.66,False
28,2014-09-29,12.540000000000001,False
29,2014-09-30,12.16,False
0,2014-10-01,7.800000000000001,False
1,2014-10-02,7.54,False
2,2014-10-03,8.58,False
3,2014-10-04,4.94,False
4,2014-10-05,5.2,False
5,2014-10-06,9.620000000000001,False
6,2014-10-07,8.58,False
7,2014-10-08,9.620000000000001,False
8,2014-10-09,9.36,False
9,2014-10-10,17.42,False
10,2014-10-11,10.14,False
11,2014-10-12,6.24,False
12,2014-10-13,10.66,False
13,2014-10-14,26.0,False
14,2014-10-15,24.96,False
15,2014-10-16,11.700000000000001,False
16,2014-10-17,11.96,False
17,2014-10-18,3.64,False
18,2014-10-19,3.64,False
19,2014-10-20,10.66,False
20,2014-10-21,15.08,False
21,2014-10-22,12.48,False
22,2014-10-23,11.96,False
23,2014-10-24,10.92,False
24,2014-10-25,4.68,False
25,2014-10-26,1.56,False
26,2014-10-27,9.36,False
27,2014-10-28,8.58,False
28,2014-10-29,5.98,False
29,2014-10-30,13.780000000000001,False
30,2014-10-31,14.040000000000001,False
0,2014-11-01,3.9899999999999998,False
1,2014-11-02,1.05,False
2,2014-11-03,10.709999999999999,False
3,2014-11-04,9.87,False
4,2014-11-05,16.8,False
5,2014-11-06,9.24,False
6,2014-11-07,10.08,False
7,2014-11-08,2.73,False
8,2014-11-09,1.68,False
9,2014-11-10,6.51,False
10,2014-11-11,11.76,False
11,2014-11-12,6.93,False
12,2014-11-13,8.61,False
13,2014-11-14,10.29,False
14,2014-11-15,1.68,False
15,2014-11-16,2.73,False
16,2014-11-17,9.03,False
17,2014-11-18,8.4,False
18,2014-11-19,12.18,False
19,2014-11-20,17.64,False
20,2014-11-21,21.0,False
21,2014-11-22,5.88,False
22,2014-11-23,1.47,False
23,2014-11-24,13.02,False
24,2014-11-25,12.389999999999999,False
25,2014-11-26,12.18,False
26,2014-11-27,7.14,False
27,2014-11-28,11.969999999999999,False
28,2014-11-29,7.9799999999999995,False
29,2014-11-30,2.52,False
0,2014-12-01,20.24,False
1,2014-12-02,22.0,False
2,2014-12-03,14.52,False
3,2014-12-04,16.5,False
4,2014-12-05,9.9,False
5,2014-12-06,7.26,False
6,2014-12-07,5.72,False
7,2014-12-08,13.86,False
8,2014-12-09,11.88,False
9,2014-12-10,16.5,False
10,2014-12-11,16.72,False
11,2014-12-12,11.0,False
12,2014-12-13,5.28,False
13,2014-12-14,1.98,False
14,2014-12-15,11.44,False
15,2014-12-16,12.32,False
16,2014-12-17,16.94,False
17,2014-12-18,17.82,False
18,2014-12-19,14.96,False
19,2014-12-20,3.96,False
20,2014-12-21,3.3,False
21,2014-12-22,16.5,False
22,2014-12-23,18.92,False
23,2014-12-24,14.3,False
24,2014-12-25,3.74,False
25,2014-12-26,10.34,False
26,2014-12-27,4.62,False
27,2014-12-28,4.62,False
28,2014-12-29,10.12,False
29,2014-12-30,12.540000000000001,False
30,2014-12-31,12.1,False
0,2015-01-01,3.74,False
1,2015-01-02,7.7,False
2,2015-01-03,2.42,False
3,2015-01-04,0.44,False
4,2015-01-05,7.92,False
5,2015-01-06,9.02,False
6,2015-01-07,9.68,False
7,2015-01-08,9.46,False
8,2015-01-09,7.7,False
9,2015-01-10,3.08,False
10,2015-01-11,1.1,False
11,2015-01-12,4.18,False
12,2015-01-13,9.68,False
13,2015-01-14,6.6,False
14,2015-01-15,22.0,False
15,2015-01-16,15.4,False
16,2015-01-17,5.28,False
17,2015-01-18,1.1,False
18,2015-01-19,5.06,False
19,2015-01-20,4.84,False
20,2015-01-21,9.46,False
21,2015-01-22,7.04,False
22,2015-01-23,9.24,False
23,2015-01-24,1.76,False
24,2015-01-25,1.1,False
25,2015-01-26,7.92,False
26,2015-01-27,12.1,False
27,2015-01-28,10.34,False
28,2015-01-29,9.46,False
29,2015-01-30,9.46,False
30,2015-01-31,3.3,False
0,2015-02-01,3.42,False
1,2015-02-02,11.78,False
2,2015-02-03,19.0,False
3,2015-02-04,13.49,False
4,2015-02-05,16.91,False
5,2015-02-06,12.92,False
6,2015-02-07,4.5600000000000005,False
7,2015-02-08,3.8,False
8,2015-02-09,12.35,False
9,2015-02-10,12.16,False
10,2015-02-11,13.49,False
11,2015-02-12,15.77,False
12,2015-02-13,17.48,False
13,2015-02-14,5.51,False
14,2015-02-15,3.42,False
15,2015-02-16,5.32,False
16,2015-02-17,17.1,False
17,2015-02-18,15.58,False
18,2015-02-19,13.3,False
19,2015-02-20,13.3,False
20,2015-02-21,7.98,False
21,2015-02-22,3.42,False
22,2015-02-23,17.67,False
23,2015-02-24,14.63,False
24,2015-02-25,18.62,False
25,2015-02-26,16.34,False
26,2015-02-27,13.11,False
27,2015-02-28,6.08,False
0,2015-03-01,3.84,False
1,2015-03-02,16.08,False
2,2015-03-03,12.48,False
3,2015-03-04,11.52,False
4,2015-03-05,7.199999999999999,False
5,2015-03-06,12.719999999999999,False
6,2015-03-07,5.04,False
7,2015-03-08,0.0,False
8,2015-03-09,14.399999999999999,False
9,2015-03-10,9.6,False
10,2015-03-11,16.56,False
11,2015-03-12,22.56,False
12,2015-03-13,18.0,False
13,2015-03-14,5.52,False
14,2015-03-15,2.88,False
15,2015-03-16,12.959999999999999,False
16,2015-03-17,10.559999999999999,False
17,2015-03-18,13.92,False
18,2015-03-19,10.08,False
19,2015-03-20,13.44,False
20,2015-03-21,5.04,False
21,2015-03-22,6.0,False
22,2015-03-23,12.0,False
23,2015-03-24,12.959999999999999,False
24,2015-03-25,13.2,False
25,2015-03-26,21.119999999999997,False
26,2015-03-27,24.0,False
27,2015-03-28,13.44,False
28,2015-03-29,4.8,False
29,2015-03-30,20.64,False
30,2015-03-31,14.399999999999999,False
0,2015-04-01,12.74,False
1,2015-04-02,14.040000000000001,False
2,2015-04-03,8.58,False
3,2015-04-04,3.9000000000000004,False
4,2015-04-05,3.12,False
5,2015-04-06,9.36,False
6,2015-04-07,8.32,False
7,2015-04-08,12.74,False
8,2015-04-09,15.600000000000001,False
9,2015-04-10,17.68,False
10,2015-04-11,5.46,False
11,2015-04-12,4.68,False
12,2015-04-13,11.96,False
13,2015-04-14,26.0,False
14,2015-04-15,25.48,False
15,2015-04-16,16.12,False
16,2015-04-17,12.74,False
17,2015-04-18,4.68,False
18,2015-04-19,4.16,False
19,2015-04-20,11.700000000000001,False
20,2015-04-21,12.48,False
21,2015-04-22,15.08,False
22,2015-04-23,11.440000000000001,False
23,2015-04-24,15.600000000000001,False
24,2015-04-25,5.2,False
25,2015-04-26,2.34,False
26,2015-04-27,10.92,False
27,2015-04-28,16.38,False
28,2015-04-29,17.42,False
29,2015-04-30,11.440000000000001,False
0,2015-05-01,15.98,False
1,2015-05-02,5.78,False
2,2015-05-03,1.53,False
3,2015-05-04,13.600000000000001,False
4,2015-05-05,13.090000000000002,False
5,2015-05-06,11.56,False
6,2015-05-07,15.13,False
7,2015-05-08,14.110000000000001,False
8,2015-05-09,4.590000000000001,False
9,2015-05-10,3.5700000000000003,False
10,2015-05-11,12.07,False
11,2015-05-12,11.9,False
12,2015-05-13,12.58,False
13,2015-05-14,11.22,False
14,2015-05-15,15.64,False
15,2015-05-16,4.42,False
16,2015-05-17,3.4000000000000004,False
17,2015-05-18,13.260000000000002,False
18,2015-05-19,12.41,False
19,2015-05-20,14.450000000000001,False
20,2015-05-21,12.41,False
21,2015-05-22,12.07,False
22,2015-05-23,7.65,False
23,2015-05-24,4.25,False
24,2015-05-25,5.2700000000000005,False
25,2015-05-26,8.16,False
26,2015-05-27,8.67,False
27,2015-05-28,15.98,False
28,2015-05-29,17.0,False
29,2015-05-30,6.630000000000001,False
30,2015-05-31,3.2300000000000004,False
0,2015-06-01,19.0,False
1,2015-06-02,13.3,False
2,2015-06-03,10.07,False
3,2015-06-04,9.120000000000001,False
4,2015-06-05,10.83,False
5,2015-06-06,5.51,False
6,2015-06-07,3.61,False
7,2015-06-08,8.74,False
8,2015-06-09,11.4,False
9,2015-06-10,8.74,False
10,2015-06-11,7.79,False
11,2015-06-12,6.08,False
12,2015-06-13,3.99,False
13,2015-06-14,1.52,False
14,2015-06-15,6.84,False
15,2015-06-16,11.02,False
16,2015-06-17,7.6,False
17,2015-06-18,8.74,False
18,2015-06-19,9.88,False
19,2015-06-20,3.42,False
20,2015-06-21,3.8,False
21,2015-06-22,8.36,False
22,2015-06-23,7.6,False
23,2015-06-24,7.79,False
24,2015-06-25,9.5,False
25,2015-06-26,9.69,False
26,2015-06-27,3.99,False
27,2015-06-28,4.37,False
28,2015-06-29,9.88,False
29,2015-06-30,9.120000000000001,False
0,2015-07-01,7.75,False
1,2015-07-02,9.5,False
2,2015-07-03,5.75,False
3,2015-07-04,3.0,False
4,2015-07-05,1.25,False
5,2015-07-06,7.75,False
6,2015-07-07,10.5,False
7,2015-07-08,10.0,False
8,2015-07-09,10.75,False
9,2015-07-10,8.0,False
10,2015-07-11,4.5,False
11,2015-07-12,1.75,False
12,2015-07-13,12.0,False
13,2015-07-14,11.75,False
14,2015-07-15,25.0,False
15,2015-07-16,19.5,False
16,2015-07-17,9.5,False
17,2015-07-18,5.75,False
18,2015-07-19,2.25,False
19,2015-07-20,12.0,False
20,2015-07-21,9.5,False
21,2015-07-22,10.25,False
22,2015-07-23,11.0,False
23,2015-07-24,7.5,False
24,2015-07-25,3.25,False
25,2015-07-26,2.5,False
26,2015-07-27,9.25,False
27,2015-07-28,13.0,False
28,2015-07-29,15.0,False
29,2015-07-30,9.75,False
30,2015-07-31,9.25,False
0,2015-08-01,3.5,False
1,2015-08-02,1.0,False
2,2015-08-03,9.25,False
3,2015-08-04,9.25,False
4,2015-08-05,12.75,False
5,2015-08-06,8.75,False
6,2015-08-07,9.0,False
7,2015-08-08,2.0,False
8,2015-08-09,3.0,False
9,2015-08-10,11.5,False
10,2015-08-11,11.75,False
11,2015-08-12,14.0,False
12,2015-08-13,11.5,False
13,2015-08-14,12.25,False
14,2015-08-15,4.0,False
15,2015-08-16,2.0,False
16,2015-08-17,6.75,False
17,2015-08-18,10.75,False
18,2015-08-19,10.0,False
19,2015-08-20,10.0,False
20,2015-08-21,16.5,False
21,2015-08-22,7.5,False
22,2015-08-23,4.0,False
23,2015-08-24,25.0,False
24,2015-08-25,19.25,False
25,2015-08-26,20.75,False
26,2015-08-27,14.75,False
27,2015-08-28,10.5,False
28,2015-08-29,4.0,False
29,2015-08-30,4.5,False
30,2015-08-31,11.25,False
0,2015-09-01,21.0,False
1,2015-09-02,17.849999999999998,False
2,2015-09-03,20.16,False
3,2015-09-04,14.07,False
4,2015-09-05,7.77,False
5,2015-09-06,3.9899999999999998,False
6,2015-09-07,5.25,False
7,2015-09-08,13.229999999999999,False
8,2015-09-09,20.16,False
9,2015-09-10,16.8,False
10,2015-09-11,17.64,False
11,2015-09-12,6.09,False
12,2015-09-13,3.57,False
13,2015-09-14,13.44,False
14,2015-09-15,14.91,False
15,2015-09-16,15.75,False
16,2015-09-17,14.07,False
17,2015-09-18,15.54,False
18,2015-09-19,5.25,False
19,2015-09-20,4.83,False
20,2015-09-21,10.29,False
21,2015-09-22,13.86,False
22,2015-09-23,10.709999999999999,False
23,2015-09-24,16.59,False
24,2015-09-25,11.549999999999999,False
25,2015-09-26,5.67,False
26,2015-09-27,2.31,False
27,2015-09-28,9.45,False
28,2015-09-29,10.5,False
29,2015-09-30,14.49,False
0,2015-10-01,12.22,False
1,2015-10-02,10.14,False
2,2015-10-03,4.16,False
3,2015-10-04,3.64,False
4,2015-10-05,12.22,False
5,2015-10-06,13.0,False
6,2015-10-07,13.26,False
7,2015-10-08,10.4,False
8,2015-10-09,13.52,False
9,2015-10-10,2.34,False
10,2015-10-11,0.78,False
11,2015-10-12,10.14,False
12,2015-10-13,26.0,False
13,2015-10-14,20.54,False
14,2015-10-15,11.440000000000001,False
15,2015-10-16,14.56,False
16,2015-10-17,5.720000000000001,False
17,2015-10-18,3.12,False
18,2015-10-19,11.700000000000001,False
19,2015-10-20,11.700000000000001,False
20,2015-10-21,13.0,False
21,2015-10-22,17.94,False
22,2015-10-23,16.38,False
23,2015-10-24,7.0200000000000005,False
24,2015-10-25,2.6,False
25,2015-10-26,11.440000000000001,False
26,2015-10-27,11.96,False
27,2015-10-28,9.620000000000001,False
28,2015-10-29,13.0,False
29,2015-10-30,11.18,False
30,2015-10-31,3.64,False
0,2015-11-01,2.21,False
1,2015-11-02,9.180000000000001,False
2,2015-11-03,14.96,False
3,2015-11-04,10.370000000000001,False
4,2015-11-05,8.16,False
5,2015-11-06,9.520000000000001,False
6,2015-11-07,2.89,False
7,2015-11-08,1.7000000000000002,False
8,2015-11-09,9.520000000000001,False
9,2015-11-10,9.180000000000001,False
10,2015-11-11,8.5,False
11,2015-11-12,9.180000000000001,False
12,2015-11-13,8.67,False
13,2015-11-14,3.2300000000000004,False
14,2015-11-15,2.3800000000000003,False
15,2015-11-16,9.350000000000001,False
16,2015-11-17,7.65,False
17,2015-11-18,11.9,False
18,2015-11-19,13.260000000000002,False
19,2015-11-20,17.0,False
20,2015-11-21,5.95,False
21,2015-11-22,3.06,False
22,2015-11-23,11.9,False
23,2015-11-24,10.370000000000001,False
24,2015-11-25,8.5,False
25,2015-11-26,5.2700000000000005,False
26,2015-11-27,5.2700000000000005,False
27,2015-11-28,3.2300000000000004,False
28,2015-11-29,2.72,False
29,2015-11-30,8.16,False
0,2015-12-01,13.5,False
1,2015-12-02,14.76,False
2,2015-12-03,12.959999999999999,False
3,2015-12-04,11.7,False
4,2015-12-05,5.9399999999999995,False
5,2015-12-06,1.6199999999999999,False
6,2015-12-07,16.02,False
7,2015-12-08,10.44,False
8,2015-12-09,11.34,False
9,2015-12-10,7.56,False
10,2015-12-11,8.82,False
11,2015-12-12,5.58,False
12,2015-12-13,2.88,False
13,2015-12-14,9.18,False
14,2015-12-15,14.04,False
15,2015-12-16,14.94,False
16,2015-12-17,12.42,False
17,2015-12-18,18.0,False
18,2015-12-19,5.22,False
19,2015-12-20,4.859999999999999,False
20,2015-12-21,10.26,False
21,2015-12-22,14.58,False
22,2015-12-23,15.299999999999999,False
23,2015-12-24,14.219999999999999,False
24,2015-12-25,5.3999999999999995,False
25,2015-12-26,5.58,False
26,2015-12-27,4.14,False
27,2015-12-28,10.98,False
28,2015-12-29,15.84,False
29,2015-12-30,16.2,False
30,2015-12-31,9.9,False
0,2016-01-01,2.4000000000000004,False
1,2016-01-02,3.6,False
2,2016-01-03,1.0,False
3,2016-01-04,10.8,False
4,2016-01-05,7.800000000000001,False
5,2016-01-06,4.4,False
6,2016-01-07,7.4,False
7,2016-01-08,6.800000000000001,False
8,2016-01-09,3.4000000000000004,False
9,2016-01-10,1.6,False
10,2016-01-11,7.2,False
11,2016-01-12,8.6,False
12,2016-01-13,10.0,False
13,2016-01-14,18.6,False
14,2016-01-15,20.0,False
15,2016-01-16,5.6000000000000005,False
16,2016-01-17,3.6,False
17,2016-01-18,4.0,False
18,2016-01-19,9.0,False
19,2016-01-20,7.6000000000000005,False
20,2016-01-21,8.0,False
21,2016-01-22,4.800000000000001,False
22,2016-01-23,2.4000000000000004,False
23,2016-01-24,4.0,False
24,2016-01-25,4.4,False
25,2016-01-26,9.4,False
26,2016-01-27,5.4,False
27,2016-01-28,5.2,False
28,2016-01-29,5.6000000000000005,False
29,2016-01-30,2.0,False
30,2016-01-31,2.0,False
0,2016-02-01,12.32,False
1,2016-02-02,9.92,False
2,2016-02-03,16.0,False
3,2016-02-04,12.32,False
4,2016-02-05,12.48,False
5,2016-02-06,4.8,False
6,2016-02-07,2.88,False
7,2016-02-08,12.16,False
8,2016-02-09,13.44,False
9,2016-02-10,15.36,False
10,2016-02-11,14.72,False
11,2016-02-12,13.92,False
12,2016-02-13,3.2,False
13,2016-02-14,1.6,False
14,2016-02-15,4.48,False
15,2016-02-16,8.32,False
16,2016-02-17,12.32,False
17,2016-02-18,8.48,False
18,2016-02-19,12.64,False
19,2016-02-20,2.88,False
20,2016-02-21,2.88,False
21,2016-02-22,8.96,False
22,2016-02-23,12.8,False
23,2016-02-24,10.08,False
24,2016-02-25,12.0,False
25,2016-02-26,10.08,False
26,2016-02-27,4.48,False
27,2016-02-28,1.6,False
28,2016-02-29,9.92,False
0,2016-03-01,18.0,False
1,2016-03-02,15.479999999999999,False
2,2016-03-03,14.58,False
3,2016-03-04,16.74,False
4,2016-03-05,3.2399999999999998,False
5,2016-03-06,5.04,False
6,2016-03-07,12.059999999999999,False
7,2016-03-08,7.739999999999999,False
8,2016-03-09,13.86,False
9,2016-03-10,10.799999999999999,False
10,2016-03-11,9.9,False
11,2016-03-12,1.98,False
12,2016-03-13,5.04,False
13,2016-03-14,10.08,False
14,2016-03-15,17.64,False
15,2016-03-16,13.86,False
16,2016-03-17,14.94,False
17,2016-03-18,13.68,False
18,2016-03-19,3.2399999999999998,False
19,2016-03-20,3.78,False
20,2016-03-21,12.42,False
21,2016-03-22,9.719999999999999,False
22,2016-03-23,12.6,False
23,2016-03-24,10.26,False
24,2016-03-25,6.3,False
25,2016-03-26,3.42,False
26,2016-03-27,3.96,False
27,2016-03-28,14.76,False
28,2016-03-29,11.7,False
29,2016-03-30,15.66,False
30,2016-03-31,7.92,False
0,2016-04-01,4.83,False
1,2016-04-02,1.1500000000000001,False
2,2016-04-03,0.6900000000000001,False
3,2016-04-04,4.37,False
4,2016-04-05,5.98,False
5,2016-04-06,5.0600000000000005,False
6,2016-04-07,3.91,False
7,2016-04-08,5.0600000000000005,False
8,2016-04-09,1.1500000000000001,False
9,2016-04-10,0.92,False
10,2016-04-11,4.83,False
11,2016-04-12,4.37,False
12,2016-04-13,5.5200000000000005,False
13,2016-04-14,4.37,False
14,2016-04-15,5.5200000000000005,False
15,2016-04-16,2.99,False
16,2016-04-17,1.3800000000000001,False
17,2016-04-18,7.13,False
18,2016-04-19,23.0,False
19,2016-04-20,18.17,False
20,2016-04-21,9.66,False
21,2016-04-22,7.82,False
22,2016-04-23,3.91,False
23,2016-04-24,1.84,False
24,2016-04-25,7.590000000000001,False
25,2016-04-26,6.44,False
26,2016-04-27,5.75,False
27,2016-04-28,6.9,False
28,2016-04-29,6.9,False
29,2016-04-30,2.5300000000000002,False
0,2016-05-01,5.76,False
1,2016-05-02,16.38,False
2,2016-05-03,14.94,False
3,2016-05-04,15.299999999999999,False
4,2016-05-05,17.82,False
5,2016-05-06,14.04,False
6,2016-05-07,3.06,False
7,2016-05-08,4.5,False
8,2016-05-09,14.76,False
9,2016-05-10,12.959999999999999,False
10,2016-05-11,14.94,False
11,2016-05-12,12.42,False
12,2016-05-13,13.68,False
13,2016-05-14,4.68,False
14,2016-05-15,5.76,False
15,2016-05-16,12.42,False
16,2016-05-17,13.68,False
17,2016-05-18,14.76,False
18,2016-05-19,10.799999999999999,False
19,2016-05-20,13.86,False
20,2016-05-21,4.859999999999999,False
21,2016-05-22,5.3999999999999995,False
22,2016-05-23,11.52,False
23,2016-05-24,12.959999999999999,False
24,2016-05-25,18.0,False
25,2016-05-26,14.399999999999999,False
26,2016-05-27,14.399999999999999,False
27,2016-05-28,5.22,False
28,2016-05-29,4.859999999999999,False
29,2016-05-30,2.34,False
30,2016-05-31,10.08,False
0,2016-06-01,7.98,False
1,2016-06-02,7.03,False
2,2016-06-03,8.93,False
3,2016-06-04,1.9,False
4,2016-06-05,2.2800000000000002,False
5,2016-06-06,6.46,False
6,2016-06-07,9.5,False
7,2016-06-08,7.98,False
8,2016-06-09,7.6,False
9,2016-06-10,10.07,False
10,2016-06-11,2.47,False
11,2016-06-12,2.09,False
12,2016-06-13,9.69,False
13,2016-06-14,8.55,False
14,2016-06-15,4.75,False
15,2016-06-16,7.79,False
16,2016-06-17,4.94,False
17,2016-06-18,1.71,False
18,2016-06-19,1.52,False
19,2016-06-20,6.65,False
20,2016-06-21,5.13,False
21,2016-06-22,8.74,False
22,2016-06-23,10.26,False
23,2016-06-24,19.0,False
24,2016-06-25,4.75,False
25,2016-06-26,2.2800000000000002,False
26,2016-06-27,9.120000000000001,False
27,2016-06-28,8.93,False
28,2016-06-29,9.88,False
29,2016-06-30,10.64,False
0,2016-07-01,11.760000000000002,False
1,2016-07-02,2.5200000000000005,False
2,2016-07-03,1.9600000000000002,False
3,2016-07-04,1.4000000000000001,False
4,2016-07-05,6.720000000000001,False
5,2016-07-06,4.2,False
6,2016-07-07,8.4,False
7,2016-07-08,12.32,False
8,2016-07-09,5.040000000000001,False
9,2016-07-10,2.5200000000000005,False
10,2016-07-11,10.64,False
11,2016-07-12,11.760000000000002,False
12,2016-07-13,13.72,False
13,2016-07-14,12.32,False
14,2016-07-15,10.64,False
15,2016-07-16,3.3600000000000003,False
16,2016-07-17,1.4000000000000001,False
17,2016-07-18,10.64,False
18,2016-07-19,12.040000000000001,False
19,2016-07-20,28.000000000000004,False
20,2016-07-21,20.720000000000002,False
21,2016-07-22,9.8,False
22,2016-07-23,3.08,False
23,2016-07-24,1.6800000000000002,False
24,2016-07-25,7.840000000000001,False
25,2016-07-26,10.080000000000002,False
26,2016-07-27,9.520000000000001,False
27,2016-07-28,8.120000000000001,False
28,2016-07-29,8.96,False
29,2016-07-30,3.08,False
30,2016-07-31,1.9600000000000002,False
0,2016-08-01,11.4,False
1,2016-08-02,15.39,False
2,2016-08-03,12.73,False
3,2016-08-04,10.45,False
4,2016-08-05,16.72,False
5,2016-08-06,5.7,False
6,2016-08-07,2.09,False
7,2016-08-08,17.67,False
8,2016-08-09,14.63,False
9,2016-08-10,15.01,False
10,2016-08-11,12.16,False
11,2016-08-12,12.73,False
12,2016-08-13,5.51,False
13,2016-08-14,2.85,False
14,2016-08-15,14.63,False
15,2016-08-16,9.69,False
16,2016-08-17,12.92,False
17,2016-08-18,15.96,False
18,2016-08-19,13.870000000000001,False
19,2016-08-20,6.2700000000000005,False
20,2016-08-21,2.85,False
21,2016-08-22,15.58,False
22,2016-08-23,12.16,False
23,2016-08-24,19.0,False
24,2016-08-25,12.16,False
25,2016-08-26,13.68,False
26,2016-08-27,7.41,False
27,2016-08-28,5.32,False
28,2016-08-29,9.120000000000001,False
29,2016-08-30,14.63,False
30,2016-08-31,8.36,False
0,2016-09-01,10.58,False
1,2016-09-02,10.35,False
2,2016-09-03,5.98,False
3,2016-09-04,1.84,False
4,2016-09-05,2.5300000000000002,False
5,2016-09-06,17.71,False
6,2016-09-07,13.8,False
7,2016-09-08,11.270000000000001,False
8,2016-09-09,12.42,False
9,2016-09-10,3.68,False
10,2016-09-11,4.37,False
11,2016-09-12,8.74,False
12,2016-09-13,9.66,False
13,2016-09-14,8.05,False
14,2016-09-15,10.81,False
15,2016-09-16,23.0,False
16,2016-09-17,8.97,False
17,2016-09-18,2.5300000000000002,False
18,2016-09-19,15.41,False
19,2016-09-20,14.030000000000001,False
20,2016-09-21,11.040000000000001,False
21,2016-09-22,9.89,False
22,2016-09-23,8.74,False
23,2016-09-24,2.5300000000000002,False
24,2016-09-25,3.68,False
25,2016-09-26,8.05,False
26,2016-09-27,10.120000000000001,False
27,2016-09-28,10.81,False
28,2016-09-29,8.51,False
29,2016-09-30,11.73,False
0,2016-10-01,1.84,False
1,2016-10-02,0.6900000000000001,False
2,2016-10-03,9.200000000000001,False
3,2016-10-04,8.280000000000001,False
4,2016-10-05,5.98,False
5,2016-10-06,10.35,False
6,2016-10-07,8.05,False
7,2016-10-08,1.84,False
8,2016-10-09,1.84,False
9,2016-10-10,8.280000000000001,False
10,2016-10-11,9.200000000000001,False
11,2016-10-12,7.36,False
