date,SIRI stock,isPartial
2018-10-01,80,False
2018-10-02,68,False
2018-10-03,71,False
2018-10-04,66,False
2018-10-05,68,False
2018-10-06,26,False
2018-10-07,7,False
2018-10-08,65,False
2018-10-09,78,False
2018-10-10,66,False
2018-10-11,80,False
2018-10-12,90,False
2018-10-13,15,False
2018-10-14,15,False
2018-10-15,53,False
2018-10-16,89,False
2018-10-17,96,False
2018-10-18,53,False
2018-10-19,73,False
2018-10-20,27,False
2018-10-21,22,False
2018-10-22,59,False
2018-10-23,81,False
2018-10-24,100,False
2018-10-25,66,False
2018-10-26,76,False
2018-10-27,37,False
2018-10-28,14,False
2018-10-29,53,False
2018-10-30,65,False
2018-10-31,57,False
