date,CSCO stock,isPartial
2018-06-01,76,False
2018-06-02,18,False
2018-06-03,7,False
2018-06-04,88,False
2018-06-05,69,False
2018-06-06,58,False
2018-06-07,76,False
2018-06-08,76,False
2018-06-09,18,False
2018-06-10,25,False
2018-06-11,100,False
2018-06-12,62,False
2018-06-13,79,False
2018-06-14,92,False
2018-06-15,64,False
2018-06-16,28,False
2018-06-17,7,False
2018-06-18,84,False
2018-06-19,98,False
2018-06-20,54,False
2018-06-21,52,False
2018-06-22,72,False
2018-06-23,7,False
2018-06-24,7,False
2018-06-25,48,False
2018-06-26,51,False
2018-06-27,63,False
2018-06-28,51,False
2018-06-29,81,False
2018-06-30,14,False
