date,GOOG stock,isPartial
2017-03-01,89,False
2017-03-02,98,False
2017-03-03,74,False
2017-03-04,25,False
2017-03-05,19,False
2017-03-06,50,False
2017-03-07,56,False
2017-03-08,72,False
2017-03-09,58,False
2017-03-10,61,False
2017-03-11,19,False
2017-03-12,24,False
2017-03-13,81,False
2017-03-14,76,False
2017-03-15,78,False
2017-03-16,78,False
2017-03-17,69,False
2017-03-18,37,False
2017-03-19,15,False
2017-03-20,50,False
2017-03-21,69,False
2017-03-22,91,False
2017-03-23,86,False
2017-03-24,100,False
2017-03-25,40,False
2017-03-26,41,False
2017-03-27,89,False
2017-03-28,87,False
2017-03-29,71,False
2017-03-30,90,False
2017-03-31,78,False
