date,GS stock,isPartial
2014-04-01,31,False
2014-04-02,47,False
2014-04-03,31,False
2014-04-04,40,False
2014-04-05,0,False
2014-04-06,27,False
2014-04-07,0,False
2014-04-08,54,False
2014-04-09,54,False
2014-04-10,16,False
2014-04-11,17,False
2014-04-12,19,False
2014-04-13,37,False
2014-04-14,47,False
2014-04-15,54,False
2014-04-16,48,False
2014-04-17,100,False
2014-04-18,36,False
2014-04-19,39,False
2014-04-20,20,False
2014-04-21,25,False
2014-04-22,15,False
2014-04-23,31,False
2014-04-24,31,False
2014-04-25,33,False
2014-04-26,0,False
2014-04-27,18,False
2014-04-28,15,False
2014-04-29,23,False
2014-04-30,31,False
