date,HD stock,isPartial
2013-12-01,50,False
2013-12-02,62,False
2013-12-03,49,False
2013-12-04,79,False
2013-12-05,65,False
2013-12-06,41,False
2013-12-07,41,False
2013-12-08,29,False
2013-12-09,45,False
2013-12-10,34,False
2013-12-11,50,False
2013-12-12,61,False
2013-12-13,53,False
2013-12-14,36,False
2013-12-15,53,False
2013-12-16,100,False
2013-12-17,30,False
2013-12-18,61,False
2013-12-19,57,False
2013-12-20,49,False
2013-12-21,43,False
2013-12-22,37,False
2013-12-23,17,False
2013-12-24,36,False
2013-12-25,60,False
2013-12-26,51,False
2013-12-27,49,False
2013-12-28,48,False
2013-12-29,48,False
2013-12-30,65,False
2013-12-31,97,False
