date,PFE stock,isPartial
2018-12-01,15,False
2018-12-02,10,False
2018-12-03,73,False
2018-12-04,78,False
2018-12-05,30,False
2018-12-06,61,False
2018-12-07,45,False
2018-12-08,20,False
2018-12-09,0,False
2018-12-10,48,False
2018-12-11,100,False
2018-12-12,72,False
2018-12-13,85,False
2018-12-14,48,False
2018-12-15,10,False
2018-12-16,0,False
2018-12-17,33,False
2018-12-18,26,False
2018-12-19,69,False
2018-12-20,47,False
2018-12-21,63,False
2018-12-22,5,False
2018-12-23,21,False
2018-12-24,32,False
2018-12-25,28,False
2018-12-26,39,False
2018-12-27,61,False
2018-12-28,44,False
2018-12-29,26,False
2018-12-30,16,False
2018-12-31,68,False
