date,DIS stock,isPartial
2018-02-01,39,False
2018-02-02,53,False
2018-02-03,13,False
2018-02-04,6,False
2018-02-05,46,False
2018-02-06,100,False
2018-02-07,90,False
2018-02-08,72,False
2018-02-09,48,False
2018-02-10,21,False
2018-02-11,13,False
2018-02-12,44,False
2018-02-13,48,False
2018-02-14,48,False
2018-02-15,41,False
2018-02-16,43,False
2018-02-17,19,False
2018-02-18,9,False
2018-02-19,19,False
2018-02-20,38,False
2018-02-21,50,False
2018-02-22,32,False
2018-02-23,33,False
2018-02-24,16,False
2018-02-25,12,False
2018-02-26,48,False
2018-02-27,60,False
2018-02-28,42,False
