date,BA stock,isPartial
2014-02-01,31,False
2014-02-02,10,False
2014-02-03,91,False
2014-02-04,100,False
2014-02-05,74,False
2014-02-06,72,False
2014-02-07,94,False
2014-02-08,51,False
2014-02-09,15,False
2014-02-10,64,False
2014-02-11,73,False
2014-02-12,100,False
2014-02-13,44,False
2014-02-14,96,False
2014-02-15,31,False
2014-02-16,25,False
2014-02-17,39,False
2014-02-18,47,False
2014-02-19,39,False
2014-02-20,57,False
2014-02-21,41,False
2014-02-22,30,False
2014-02-23,21,False
2014-02-24,47,False
2014-02-25,60,False
2014-02-26,73,False
2014-02-27,52,False
2014-02-28,55,False
