date,HAS stock,isPartial
2012-07-01,54,False
2012-07-02,66,False
2012-07-03,73,False
2012-07-04,41,False
2012-07-05,38,False
2012-07-06,59,False
2012-07-07,46,False
2012-07-08,69,False
2012-07-09,46,False
2012-07-10,84,False
2012-07-11,52,False
2012-07-12,67,False
2012-07-13,64,False
2012-07-14,37,False
2012-07-15,100,False
2012-07-16,88,False
2012-07-17,41,False
2012-07-18,44,False
2012-07-19,62,False
2012-07-20,57,False
2012-07-21,46,False
2012-07-22,65,False
2012-07-23,74,False
2012-07-24,64,False
2012-07-25,47,False
2012-07-26,80,False
2012-07-27,70,False
2012-07-28,58,False
2012-07-29,66,False
2012-07-30,68,False
2012-07-31,75,False
