date,MAT stock,isPartial
2012-12-01,0,False
2012-12-02,38,False
2012-12-03,63,False
2012-12-04,0,False
2012-12-05,63,False
2012-12-06,32,False
2012-12-07,33,False
2012-12-08,0,False
2012-12-09,37,False
2012-12-10,31,False
2012-12-11,0,False
2012-12-12,64,False
2012-12-13,32,False
2012-12-14,100,False
2012-12-15,38,False
2012-12-16,38,False
2012-12-17,64,False
2012-12-18,32,False
2012-12-19,66,False
2012-12-20,50,False
2012-12-21,35,False
2012-12-22,0,False
2012-12-23,82,False
2012-12-24,0,False
2012-12-25,0,False
2012-12-26,36,False
2012-12-27,34,False
2012-12-28,35,False
2012-12-29,0,False
2012-12-30,39,False
2012-12-31,59,False
