date,CSCO stock,isPartial
2015-06-01,49,False
2015-06-02,24,False
2015-06-03,49,False
2015-06-04,68,False
2015-06-05,64,False
2015-06-06,40,False
2015-06-07,20,False
2015-06-08,65,False
2015-06-09,32,False
2015-06-10,27,False
2015-06-11,67,False
2015-06-12,46,False
2015-06-13,33,False
2015-06-14,39,False
2015-06-15,38,False
2015-06-16,60,False
2015-06-17,55,False
2015-06-18,100,False
2015-06-19,52,False
2015-06-20,30,False
2015-06-21,0,False
2015-06-22,44,False
2015-06-23,38,False
2015-06-24,92,False
2015-06-25,67,False
2015-06-26,52,False
2015-06-27,20,False
2015-06-28,20,False
2015-06-29,89,False
2015-06-30,88,False
