date,ATVI stock,isPartial
2017-11-01,51,False
2017-11-02,94,False
2017-11-03,100,False
2017-11-04,23,False
2017-11-05,21,False
2017-11-06,92,False
2017-11-07,68,False
2017-11-08,88,False
2017-11-09,49,False
2017-11-10,45,False
2017-11-11,14,False
2017-11-12,7,False
2017-11-13,41,False
2017-11-14,35,False
2017-11-15,50,False
2017-11-16,41,False
2017-11-17,35,False
2017-11-18,7,False
2017-11-19,12,False
2017-11-20,37,False
2017-11-21,33,False
2017-11-22,29,False
2017-11-23,24,False
2017-11-24,27,False
2017-11-25,12,False
2017-11-26,5,False
2017-11-27,30,False
2017-11-28,38,False
2017-11-29,50,False
2017-11-30,48,False
