date,MU stock,isPartial
2017-01-01,8,False
2017-01-02,12,False
2017-01-03,44,False
2017-01-04,38,False
2017-01-05,36,False
2017-01-06,32,False
2017-01-07,13,False
2017-01-08,10,False
2017-01-09,29,False
2017-01-10,45,False
2017-01-11,42,False
2017-01-12,42,False
2017-01-13,34,False
2017-01-14,11,False
2017-01-15,14,False
2017-01-16,7,False
2017-01-17,25,False
2017-01-18,29,False
2017-01-19,28,False
2017-01-20,40,False
2017-01-21,100,False
2017-01-22,9,False
2017-01-23,33,False
2017-01-24,35,False
2017-01-25,38,False
2017-01-26,38,False
2017-01-27,36,False
2017-01-28,16,False
2017-01-29,18,False
2017-01-30,39,False
2017-01-31,50,False
