date,HAS stock,isPartial
2016-12-01,85,False
2016-12-02,65,False
2016-12-03,69,False
2016-12-04,76,False
2016-12-05,93,False
2016-12-06,93,False
2016-12-07,86,False
2016-12-08,93,False
2016-12-09,68,False
2016-12-10,66,False
2016-12-11,72,False
2016-12-12,100,False
2016-12-13,75,False
2016-12-14,66,False
2016-12-15,57,False
2016-12-16,60,False
2016-12-17,34,False
2016-12-18,43,False
2016-12-19,47,False
2016-12-20,55,False
2016-12-21,45,False
2016-12-22,37,False
2016-12-23,48,False
2016-12-24,21,False
2016-12-25,19,False
2016-12-26,27,False
2016-12-27,33,False
2016-12-28,31,False
2016-12-29,34,False
2016-12-30,39,False
2016-12-31,23,False
