date,COST stock,isPartial
2012-03-01,75,False
2012-03-02,78,False
2012-03-03,53,False
2012-03-04,82,False
2012-03-05,53,False
2012-03-06,100,False
2012-03-07,62,False
2012-03-08,94,False
2012-03-09,66,False
2012-03-10,46,False
2012-03-11,71,False
2012-03-12,71,False
2012-03-13,76,False
2012-03-14,69,False
2012-03-15,49,False
2012-03-16,59,False
2012-03-17,46,False
2012-03-18,56,False
2012-03-19,75,False
2012-03-20,69,False
2012-03-21,74,False
2012-03-22,46,False
2012-03-23,46,False
2012-03-24,80,False
2012-03-25,60,False
2012-03-26,69,False
2012-03-27,56,False
2012-03-28,68,False
2012-03-29,68,False
2012-03-30,67,False
2012-03-31,74,False
