date,HAS stock,isPartial
2013-08-01,80,False
2013-08-02,84,False
2013-08-03,58,False
2013-08-04,66,False
2013-08-05,82,False
2013-08-06,84,False
2013-08-07,65,False
2013-08-08,100,False
2013-08-09,82,False
2013-08-10,53,False
2013-08-11,39,False
2013-08-12,100,False
2013-08-13,83,False
2013-08-14,67,False
2013-08-15,79,False
2013-08-16,63,False
2013-08-17,52,False
2013-08-18,61,False
2013-08-19,61,False
2013-08-20,77,False
2013-08-21,69,False
2013-08-22,64,False
2013-08-23,75,False
2013-08-24,68,False
2013-08-25,50,False
2013-08-26,92,False
2013-08-27,86,False
2013-08-28,86,False
2013-08-29,66,False
2013-08-30,69,False
2013-08-31,69,False
