date,ODP stock,isPartial
2015-05-01,0,False
2015-05-02,0,False
2015-05-03,0,False
2015-05-04,0,False
2015-05-05,72,False
2015-05-06,0,False
2015-05-07,49,False
2015-05-08,100,False
2015-05-09,0,False
2015-05-10,0,False
2015-05-11,71,False
2015-05-12,47,False
2015-05-13,48,False
2015-05-14,0,False
2015-05-15,99,False
2015-05-16,0,False
2015-05-17,56,False
2015-05-18,0,False
2015-05-19,47,False
2015-05-20,47,False
2015-05-21,48,False
2015-05-22,51,False
2015-05-23,0,False
2015-05-24,58,False
2015-05-25,0,False
2015-05-26,47,False
2015-05-27,47,False
2015-05-28,0,False
2015-05-29,50,False
2015-05-30,0,False
2015-05-31,0,False
