date,AAPL stock,isPartial
2015-02-01,8,False
2015-02-02,75,False
2015-02-03,73,False
2015-02-04,86,False
2015-02-05,83,False
2015-02-06,93,False
2015-02-07,15,False
2015-02-08,15,False
2015-02-09,51,False
2015-02-10,78,False
2015-02-11,81,False
2015-02-12,100,False
2015-02-13,95,False
2015-02-14,27,False
2015-02-15,17,False
2015-02-16,42,False
2015-02-17,85,False
2015-02-18,99,False
2015-02-19,80,False
2015-02-20,97,False
2015-02-21,15,False
2015-02-22,18,False
2015-02-23,97,False
2015-02-24,96,False
2015-02-25,77,False
2015-02-26,84,False
2015-02-27,84,False
2015-02-28,20,False
