date,IBM stock,isPartial
2015-04-01,42,False
2015-04-02,50,False
2015-04-03,30,False
2015-04-04,17,False
2015-04-05,21,False
2015-04-06,49,False
2015-04-07,44,False
2015-04-08,41,False
2015-04-09,48,False
2015-04-10,41,False
2015-04-11,17,False
2015-04-12,15,False
2015-04-13,40,False
2015-04-14,41,False
2015-04-15,54,False
2015-04-16,44,False
2015-04-17,51,False
2015-04-18,25,False
2015-04-19,22,False
2015-04-20,99,False
2015-04-21,100,False
2015-04-22,51,False
2015-04-23,75,False
2015-04-24,62,False
2015-04-25,27,False
2015-04-26,21,False
2015-04-27,53,False
2015-04-28,67,False
2015-04-29,65,False
2015-04-30,61,False
