date,PFE stock,isPartial
2016-12-01,25,False
2016-12-02,60,False
2016-12-03,16,False
2016-12-04,8,False
2016-12-05,65,False
2016-12-06,77,False
2016-12-07,89,False
2016-12-08,95,False
2016-12-09,93,False
2016-12-10,17,False
2016-12-11,24,False
2016-12-12,59,False
2016-12-13,67,False
2016-12-14,100,False
2016-12-15,76,False
2016-12-16,42,False
2016-12-17,34,False
2016-12-18,8,False
2016-12-19,81,False
2016-12-20,71,False
2016-12-21,65,False
2016-12-22,47,False
2016-12-23,96,False
2016-12-24,27,False
2016-12-25,19,False
2016-12-26,24,False
2016-12-27,77,False
2016-12-28,42,False
2016-12-29,62,False
2016-12-30,52,False
2016-12-31,9,False
