date,FB stock,isPartial
2012-04-01,0,False
2012-04-02,11,False
2012-04-03,21,False
2012-04-04,0,False
2012-04-05,45,False
2012-04-06,49,False
2012-04-07,53,False
2012-04-08,0,False
2012-04-09,100,False
2012-04-10,22,False
2012-04-11,21,False
2012-04-12,42,False
2012-04-13,22,False
2012-04-14,13,False
2012-04-15,25,False
2012-04-16,21,False
2012-04-17,0,False
2012-04-18,31,False
2012-04-19,0,False
2012-04-20,11,False
2012-04-21,25,False
2012-04-22,37,False
2012-04-23,51,False
2012-04-24,31,False
2012-04-25,10,False
2012-04-26,10,False
2012-04-27,66,False
2012-04-28,26,False
2012-04-29,26,False
2012-04-30,32,False
