date,INTC stock,isPartial
2017-06-01,52,False
2017-06-02,57,False
2017-06-03,39,False
2017-06-04,16,False
2017-06-05,51,False
2017-06-06,66,False
2017-06-07,36,False
2017-06-08,53,False
2017-06-09,73,False
2017-06-10,16,False
2017-06-11,36,False
2017-06-12,69,False
2017-06-13,59,False
2017-06-14,60,False
2017-06-15,69,False
2017-06-16,60,False
2017-06-17,32,False
2017-06-18,12,False
2017-06-19,74,False
2017-06-20,68,False
2017-06-21,100,False
2017-06-22,75,False
2017-06-23,88,False
2017-06-24,24,False
2017-06-25,16,False
2017-06-26,45,False
2017-06-27,55,False
2017-06-28,76,False
2017-06-29,28,False
2017-06-30,65,False
