date,EA stock,isPartial
2015-06-01,11,False
2015-06-02,42,False
2015-06-03,34,False
2015-06-04,48,False
2015-06-05,20,False
2015-06-06,14,False
2015-06-07,28,False
2015-06-08,26,False
2015-06-09,26,False
2015-06-10,34,False
2015-06-11,39,False
2015-06-12,24,False
2015-06-13,14,False
2015-06-14,14,False
2015-06-15,75,False
2015-06-16,38,False
2015-06-17,42,False
2015-06-18,39,False
2015-06-19,81,False
2015-06-20,34,False
2015-06-21,18,False
2015-06-22,30,False
2015-06-23,76,False
2015-06-24,65,False
2015-06-25,63,False
2015-06-26,60,False
2015-06-27,28,False
2015-06-28,21,False
2015-06-29,50,False
2015-06-30,100,False
